[10-Sep-2020 13:18:36 UTC] PHP Notice:  Use of undefined constant idMembre - assumed 'idMembre' in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:18:36 UTC] PHP Warning:  PDOStatement::execute() expects parameter 1 to be array, string given in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:18:36 UTC] PHP Notice:  Undefined index: id in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 67
[10-Sep-2020 13:19:48 UTC] PHP Notice:  Undefined index: id in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 72
[10-Sep-2020 13:19:48 UTC] PHP Notice:  Undefined variable: token in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 72
[10-Sep-2020 13:24:07 UTC] PHP Notice:  Use of undefined constant idMembre - assumed 'idMembre' in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:24:07 UTC] PHP Warning:  PDOStatement::execute() expects parameter 1 to be array, string given in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:24:07 UTC] PHP Notice:  Undefined index: id in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 67
[10-Sep-2020 13:24:49 UTC] PHP Warning:  PDOStatement::execute() expects parameter 1 to be array, string given in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:24:49 UTC] PHP Notice:  Undefined index: id in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 67
[10-Sep-2020 13:25:07 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`ACTIVITE`, CONSTRAINT `FK_CONTACT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:25:38 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:26:09 UTC] PHP Notice:  Undefined index: id in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 67
[10-Sep-2020 13:27:11 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`ACTIVITE`, CONSTRAINT `FK_CONTACT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:30:36 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:30:47 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:13 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:17 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:20 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`ACTIVITE`, CONSTRAINT `FK_CONTACT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:22 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:34 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:37 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[10-Sep-2020 13:31:40 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`ACTIVITE`, CONSTRAINT `FK_CONTACT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:64
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(64): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 64
[14-Sep-2020 15:27:46 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[14-Sep-2020 15:27:46 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:27:46 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:27:53 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[14-Sep-2020 15:27:53 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:27:53 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:27:56 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[14-Sep-2020 15:27:56 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:27:56 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:28:13 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[14-Sep-2020 15:28:13 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:28:13 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:29:14 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[14-Sep-2020 15:29:14 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[14-Sep-2020 15:29:14 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[15-Sep-2020 14:48:28 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:65
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(65): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 65
[15-Sep-2020 14:48:41 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:65
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(65): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 65
[15-Sep-2020 14:49:03 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:65
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(65): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 65
[15-Sep-2020 14:59:27 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[15-Sep-2020 14:59:27 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[15-Sep-2020 14:59:27 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[15-Sep-2020 15:01:38 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[15-Sep-2020 15:01:38 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[15-Sep-2020 15:01:38 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[15-Sep-2020 15:05:18 UTC] PHP Notice:  Undefined index: IDACTIVITE in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 82
[15-Sep-2020 15:05:18 UTC] PHP Notice:  Undefined index: nbpers in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[15-Sep-2020 15:05:18 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[HY093]: Invalid parameter number: parameter was not defined in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:83
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(83): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 83
[16-Sep-2020 15:22:47 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`ACTIVITE`, CONSTRAINT `FK_CONTACT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:65
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(65): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 65
[16-Sep-2020 15:26:49 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:65
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(65): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 65
[16-Sep-2020 15:27:42 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`INSCRIPTION`, CONSTRAINT `FK_EST_INSCRIT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:65
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(65): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 65
[17-Sep-2020 14:18:22 UTC] PHP Fatal error:  Maximum execution time of 120 seconds exceeded in C:\wamp64\www\FilRougeAbdelMCMP\lib\blob.php on line 7
[17-Sep-2020 14:18:22 UTC] PHP Fatal error:  Maximum execution time of 120 seconds exceeded in C:\wamp64\www\FilRougeAbdelMCMP\lib\blob.php on line 7
[17-Sep-2020 14:18:22 UTC] PHP Fatal error:  Maximum execution time of 120 seconds exceeded in C:\wamp64\www\FilRougeAbdelMCMP\lib\blob.php on line 7
[17-Sep-2020 14:18:22 UTC] PHP Fatal error:  Maximum execution time of 120 seconds exceeded in C:\wamp64\www\FilRougeAbdelMCMP\lib\blob.php on line 7
[17-Sep-2020 14:18:22 UTC] PHP Fatal error:  Maximum execution time of 120 seconds exceeded in C:\wamp64\www\FilRougeAbdelMCMP\lib\blob.php on line 7
[17-Sep-2020 14:18:22 UTC] PHP Fatal error:  Maximum execution time of 120 seconds exceeded in C:\wamp64\www\FilRougeAbdelMCMP\lib\blob.php on line 7
[18-Sep-2020 10:29:36 UTC] PHP Notice:  Undefined property: stdClass::$introduction in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 35
[18-Sep-2020 10:29:36 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''<pre style=\"font-size: 14px; margin-bottom: 0px; padding: 0px; background-colo' at line 12 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:36
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(36): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 36
[18-Sep-2020 10:29:43 UTC] PHP Notice:  Undefined property: stdClass::$introduction in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 35
[18-Sep-2020 10:29:43 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''<pre style=\"font-size: 14px; margin-bottom: 0px; padding: 0px; background-colo' at line 12 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:36
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(36): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 36
[18-Sep-2020 10:30:06 UTC] PHP Notice:  Undefined property: stdClass::$introduction in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 35
[18-Sep-2020 10:30:06 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''<pre style=\"font-size: 14px; margin-bottom: 0px; padding: 0px; background-colo' at line 12 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:36
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(36): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 36
[21-Sep-2020 07:25:45 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[23000]: Integrity constraint violation: 1451 Cannot delete or update a parent row: a foreign key constraint fails (`cda28_bd1`.`ACTIVITE`, CONSTRAINT `FK_CONTACT` FOREIGN KEY (`IDADHERENT`) REFERENCES `ADHERENT` (`IDADHERENT`)) in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:71
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(71): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 71
[22-Sep-2020 13:31:16 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:31:21 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:31:24 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:31:28 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:35:48 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:35:54 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:36:00 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:36:01 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
#0 C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php(21): PDOStatement->execute(Array)
#1 {main}
  thrown in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php on line 21
[22-Sep-2020 13:36:02 UTC] PHP Fatal error:  Uncaught PDOException: SQLSTATE[21S01]: Insert value list does not match column list: 1136 Column count doesn't match value count at row 1 in C:\wamp64\www\FilRougeAbdelMCMP\lib\methode_ajax.php:21
Stack trace:
